,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Mode,Loudness,Tempo,Time_signature,Speechiness,Valence
62,0.0369,0.7,228453.0,0.598,0.0,2.0,0.111,1.0,-7.783,160.041,4.0,0.114,0.594
63,0.0435,0.376,271947.0,0.841,0.0,3.0,0.578,0.0,-4.348,76.052,4.0,0.356,0.463
64,0.467,0.356,298680.0,0.67,0.000106,2.0,0.288,1.0,-5.825,135.032,4.0,0.0324,0.117
65,0.0511,0.698,300680.0,0.584,0.0,5.0,0.295,1.0,-5.067,115.08,4.0,0.0279,0.618
66,0.00281,0.633,197124.0,0.976,1.29e-05,8.0,0.382,1.0,-5.362,142.027,4.0,0.0519,0.493
67,0.0421,0.531,237800.0,0.752,0.0,1.0,0.12,1.0,-6.161,89.917,4.0,0.0305,0.103
68,0.348,0.606,222773.0,0.497,0.0,4.0,0.275,1.0,-6.611,130.739,4.0,0.0277,0.362
69,0.0666,0.6,186840.0,0.939,6.18e-06,7.0,0.34,1.0,-1.794,159.941,4.0,0.19,0.833
70,0.0444,0.615,221253.0,0.711,0.0,11.0,0.145,1.0,-5.507,144.036,4.0,0.0779,0.711
71,0.0124,0.57,270627.0,0.58,0.0,1.0,0.0498,1.0,-5.547,171.812,4.0,0.21,0.404
72,0.00244,0.628,378893.0,0.692,0.0129,2.0,0.668,1.0,-5.64,124.887,5.0,0.202,0.0963
73,0.406,0.475,279307.0,0.882,0.0,11.0,0.241,1.0,-3.883,98.001,4.0,0.351,0.369
74,0.42,0.677,192800.0,0.776,0.000689,5.0,0.0954,1.0,-5.933,121.834,4.0,0.0386,0.642
75,0.563,0.8,164632.0,0.569,0.0,9.0,0.111,0.0,-5.104,92.063,4.0,0.265,0.589
76,0.274,0.599,280787.0,0.587,0.0,5.0,0.167,1.0,-5.919,87.998,4.0,0.0423,0.373
77,0.921,0.603,229880.0,0.341,0.00314,4.0,0.102,1.0,-8.892,113.452,4.0,0.0264,0.365
78,0.00987,0.736,204760.0,0.817,0.00167,8.0,0.117,1.0,-4.9,119.95,4.0,0.0407,0.653
79,0.141,0.638,227893.0,0.832,0.0,8.0,0.113,1.0,-5.039,124.071,4.0,0.049,0.648
80,0.107,0.682,197929.0,0.934,0.0,4.0,0.749,0.0,-2.526,109.032,4.0,0.129,0.487
81,0.0721,0.703,244267.0,0.731,0.00191,8.0,0.138,0.0,-6.283,120.028,4.0,0.0311,0.719
82,0.0116,0.488,187347.0,0.842,0.00127,6.0,0.146,1.0,-5.926,90.003,4.0,0.0469,0.41
83,0.0207,0.598,357653.0,0.713,0.000175,6.0,0.431,0.0,-3.625,91.964,4.0,0.0326,0.118
84,0.129,0.69,222933.0,0.834,0.0,0.0,0.136,1.0,-5.79,127.43,4.0,0.0566,0.738
85,0.00627,0.766,202627.0,0.873,0.0,11.0,0.0764,0.0,-6.381,126.988,4.0,0.143,0.743
86,0.00265,0.624,230707.0,0.757,1.87e-06,7.0,0.189,1.0,-2.94,121.07,4.0,0.0296,0.658
87,0.00681,0.826,187133.0,0.612,0.0,1.0,0.0889,1.0,-3.891,120.057,4.0,0.0982,0.756
88,0.172,0.624,216933.0,0.723,0.0,1.0,0.483,1.0,-6.782,84.789,4.0,0.378,0.757
89,0.182,0.689,263173.0,0.784,0.0,2.0,0.0843,1.0,-2.972,99.954,4.0,0.074,0.561
90,0.0078,0.71,194253.0,0.68,0.0165,1.0,0.0493,1.0,-4.676,129.971,4.0,0.106,0.571
91,0.0017,0.531,268480.0,0.984,1.13e-05,3.0,0.361,0.0,-3.767,107.036,4.0,0.0652,0.386
92,0.0139,0.477,199013.0,0.917,0.0,2.0,0.0756,1.0,-3.399,160.021,4.0,0.0814,0.267
93,0.0539,0.77,182587.0,0.896,0.0,0.0,0.243,1.0,-3.971,126.999,4.0,0.039,0.964
94,0.578,0.553,107703.0,0.798,0.0,10.0,0.599,1.0,-5.992,103.948,4.0,0.109,0.378
95,0.000318,0.554,374453.0,0.949,9.98e-05,2.0,0.2,1.0,-4.928,129.984,4.0,0.0787,0.233
96,0.303,0.669,198960.0,0.712,0.0,0.0,0.0755,1.0,-4.992,124.009,4.0,0.0412,0.843
97,0.0283,0.616,234560.0,0.869,0.0,0.0,0.064,1.0,-3.911,127.966,4.0,0.0327,0.473
98,0.297,0.633,211160.0,0.673,0.0,6.0,0.206,0.0,-6.403,86.776,4.0,0.258,0.659
99,0.028,0.705,191800.0,0.735,0.0783,11.0,0.112,1.0,-6.646,132.627,4.0,0.0931,0.448
100,0.112,0.673,152333.0,0.42,0.0,4.0,0.0897,1.0,-7.581,108.066,4.0,0.0317,0.385
101,0.452,0.568,237733.0,0.761,0.0,4.0,0.217,1.0,-3.987,163.974,4.0,0.0459,0.789
102,0.154,0.657,157540.0,0.845,0.0,11.0,0.294,1.0,-4.57,89.835,4.0,0.3,0.706
103,0.128,0.442,215747.0,0.83,0.0,9.0,0.129,1.0,-4.02,89.338,4.0,0.146,0.578
104,0.00782,0.606,234333.0,0.811,1.49e-05,7.0,0.349,1.0,-4.667,156.347,4.0,0.278,0.276
105,0.00238,0.387,198080.0,0.929,7.22e-06,7.0,0.314,0.0,-4.825,180.359,4.0,0.161,0.591
106,0.0211,0.627,208947.0,0.614,0.0,6.0,0.0286,0.0,-6.006,96.038,4.0,0.17,0.758
107,0.0396,0.605,260933.0,0.787,1.42e-06,5.0,0.163,1.0,-3.002,114.987,4.0,0.0308,0.374
108,0.0104,0.821,200347.0,0.819,5.49e-05,1.0,0.145,1.0,-3.627,126.03,4.0,0.0272,0.893
109,0.0167,0.41,284960.0,0.9,1.09e-05,0.0,0.339,0.0,-4.249,176.962,4.0,0.0656,0.558
110,0.0139,0.516,217160.0,0.917,6.37e-06,11.0,0.36,0.0,-3.186,145.821,4.0,0.0827,0.635
111,0.00842,0.532,258413.0,0.874,0.012,9.0,0.452,0.0,-5.183,91.038,4.0,0.0482,0.361
112,0.234,0.679,279013.0,0.908,0.0,8.0,0.0821,1.0,-3.411,85.918,4.0,0.202,0.687
113,0.28,0.321,214333.0,0.64,0.0,2.0,0.718,1.0,-10.023,146.172,3.0,0.0324,0.414
114,0.332,0.53,319387.0,0.884,1.98e-06,0.0,0.355,0.0,-5.581,87.194,4.0,0.457,0.28
115,0.00332,0.754,203867.0,0.804,0.0,4.0,0.0329,1.0,-3.177,119.968,4.0,0.0853,0.818
116,0.829,0.281,224240.0,0.139,0.0,5.0,0.0725,1.0,-14.392,92.64,4.0,0.0305,0.169
117,0.0209,0.646,231787.0,0.94,0.0,10.0,0.0691,0.0,-2.856,129.011,4.0,0.0838,0.704
118,0.0987,0.614,201040.0,0.857,0.0,1.0,0.177,0.0,-4.171,164.146,4.0,0.111,0.677
119,0.000315,0.704,216200.0,0.81,0.0,4.0,0.216,0.0,-4.874,102.98,4.0,0.0425,0.726
120,0.0749,0.73,223200.0,0.867,6.81e-06,7.0,0.0712,1.0,-1.946,130.02,4.0,0.0325,0.929
121,0.0327,0.607,201547.0,0.934,0.0,3.0,0.0909,1.0,-4.217,122.01,4.0,0.0314,0.568
122,0.329,0.702,247587.0,0.795,0.0,1.0,0.0505,1.0,-4.764,83.961,4.0,0.0568,0.836
123,0.00296,0.699,196813.0,0.882,0.0544,4.0,0.13,0.0,-3.896,120.016,4.0,0.0311,0.657
124,0.00205,0.452,237400.0,0.964,5.31e-06,6.0,0.205,1.0,-2.877,144.048,4.0,0.0792,0.464
125,0.000264,0.411,205960.0,0.986,0.00148,8.0,0.371,0.0,-2.522,165.981,4.0,0.0583,0.649
126,0.00478,0.543,265667.0,0.818,0.000368,4.0,0.0357,1.0,-3.611,139.898,4.0,0.0398,0.683
127,0.508,0.588,224867.0,0.684,0.0,1.0,0.141,1.0,-5.154,85.997,4.0,0.0288,0.121
128,0.00077,0.373,263080.0,0.903,5.86e-06,10.0,0.244,1.0,-4.49,109.121,3.0,0.083,0.43
129,0.119,0.522,299507.0,0.932,0.0,11.0,0.177,1.0,-2.87,129.473,4.0,0.255,0.33
130,0.000263,0.425,197200.0,0.983,0.0,10.0,0.114,1.0,-3.437,149.95,4.0,0.114,0.513
131,0.224,0.612,207040.0,0.791,0.0,6.0,0.112,1.0,-3.519,133.977,4.0,0.0291,0.786
132,0.0867,0.55,222404.0,0.884,1.55e-05,9.0,0.68,1.0,-5.508,145.029,4.0,0.0363,0.549
133,0.0178,0.602,206373.0,0.863,0.0,5.0,0.389,0.0,-5.423,150.183,4.0,0.0773,0.732
134,0.00334,0.753,219973.0,0.729,5.66e-05,11.0,0.073,0.0,-3.862,120.013,4.0,0.0392,0.812
135,0.0139,0.545,232507.0,0.781,0.0,10.0,0.161,1.0,-3.616,150.097,4.0,0.185,0.277
136,0.181,0.601,283573.0,0.772,0.0543,0.0,0.0928,0.0,-4.137,99.445,4.0,0.031,0.294
137,0.0266,0.762,199027.0,0.748,0.0,0.0,0.348,0.0,-4.15,110.009,4.0,0.033,0.851
138,0.00073,0.563,191707.0,0.739,1.45e-05,6.0,0.0822,0.0,-4.239,139.0,4.0,0.0416,0.775
139,0.0127,0.549,196133.0,0.932,0.0,8.0,0.347,0.0,-4.11,82.439,4.0,0.343,0.787
140,2.58e-05,0.349,202640.0,0.981,0.0,2.0,0.343,0.0,-3.228,160.042,4.0,0.141,0.207
141,0.203,0.666,243920.0,0.87,0.0,11.0,0.0851,0.0,-5.004,160.014,4.0,0.246,0.9
142,0.297,0.633,211160.0,0.673,0.0,6.0,0.206,0.0,-6.403,86.776,4.0,0.258,0.659
143,0.67,0.473,234400.0,0.423,0.0,0.0,0.149,1.0,-9.065,170.035,4.0,0.0294,0.458
144,0.479,0.553,223827.0,0.619,0.0,3.0,0.123,1.0,-7.101,183.908,4.0,0.0308,0.376
145,5.63e-05,0.579,246600.0,0.865,0.000221,6.0,0.649,1.0,-4.692,104.99,4.0,0.0302,0.358
146,0.0203,0.535,217387.0,0.725,1.45e-05,10.0,0.176,1.0,-5.108,78.489,4.0,0.0275,0.292
147,0.069,0.487,218200.0,0.736,0.0,7.0,0.114,1.0,-3.269,81.587,4.0,0.0326,0.184
148,0.0398,0.891,190512.0,0.78,0.0,2.0,0.0548,0.0,-6.416,95.998,4.0,0.0701,0.931
149,4.14e-05,0.729,215200.0,0.675,0.00126,5.0,0.0867,0.0,-5.292,125.036,4.0,0.0286,0.74
150,0.317,0.539,256867.0,0.424,0.0,11.0,0.108,1.0,-9.361,118.071,4.0,0.0406,0.17
151,0.356,0.531,200200.0,0.542,0.0,8.0,0.119,1.0,-7.721,171.878,4.0,0.0432,0.726
152,0.00643,0.635,209253.0,0.758,0.0,7.0,0.229,1.0,-5.772,113.002,4.0,0.0243,0.322
153,0.00249,0.714,220920.0,0.833,0.0,5.0,0.298,1.0,-5.239,129.964,4.0,0.0259,0.663
154,0.369,0.563,183507.0,0.529,2.24e-05,2.0,0.0851,1.0,-6.495,148.074,4.0,0.0252,0.398
155,0.134,0.696,222733.0,0.875,0.0,0.0,0.159,1.0,-3.682,127.39,4.0,0.0649,0.772
156,8.07e-05,0.569,291427.0,0.883,7.74e-05,2.0,0.0883,0.0,-4.41,134.001,4.0,0.0748,0.373
157,0.158,0.386,228800.0,0.826,0.000489,11.0,0.101,0.0,-7.847,187.094,4.0,0.114,0.376
158,0.427,0.769,179907.0,0.678,8.04e-06,5.0,0.0939,1.0,-3.725,106.951,4.0,0.0315,0.581
159,0.0417,0.668,278640.0,0.886,0.0,0.0,0.459,1.0,-3.474,142.002,4.0,0.117,0.503
160,0.385,0.6,226533.0,0.624,0.0,8.0,0.125,1.0,-3.631,90.036,4.0,0.0334,0.529
161,0.208,0.713,230133.0,0.772,0.0,2.0,0.211,1.0,-6.69,125.202,4.0,0.0372,0.88
162,0.556,0.522,175783.0,0.725,0.0,5.0,0.799,0.0,-5.184,108.36,4.0,0.302,0.81
163,0.834,0.461,205453.0,0.267,2.03e-05,0.0,0.107,1.0,-8.514,87.918,4.0,0.0278,0.481
164,0.0445,0.562,212347.0,0.414,0.0,7.0,0.204,1.0,-7.032,155.826,4.0,0.349,0.474
165,0.829,0.403,190440.0,0.259,1.61e-06,5.0,0.0451,1.0,-11.371,69.283,4.0,0.166,0.473
166,7.19e-05,0.543,201667.0,0.808,0.00336,10.0,0.114,1.0,-5.484,95.19,4.0,0.0407,0.472
167,0.166,0.589,403920.0,0.47,1.45e-06,4.0,0.112,1.0,-5.32,119.386,3.0,0.028,0.102
168,0.00121,0.504,211080.0,0.705,4.12e-06,6.0,0.453,0.0,-6.179,108.965,4.0,0.0665,0.567
169,0.57,0.371,367133.0,0.341,3.09e-05,10.0,0.101,1.0,-9.475,89.038,1.0,0.0319,0.196
170,0.437,0.691,242840.0,0.454,0.00227,6.0,0.0783,1.0,-9.13,135.839,4.0,0.0256,0.35
171,2.1e-05,0.425,219107.0,0.936,0.0,8.0,0.926,0.0,-5.52,158.046,4.0,0.0829,0.417
172,0.243,0.609,215960.0,0.679,0.0,0.0,0.199,1.0,-4.545,122.034,4.0,0.0312,0.487
173,0.134,0.636,175334.0,0.466,0.942,4.0,0.156,1.0,-15.534,136.206,4.0,0.0317,0.296
174,0.177,0.837,236093.0,0.42,0.0,8.0,0.356,1.0,-5.158,123.157,4.0,0.0629,0.143
175,0.191,0.646,249067.0,0.758,0.097,10.0,0.103,1.0,-4.34,91.998,4.0,0.0314,0.424
176,0.0298,0.581,236440.0,0.717,0.000186,4.0,0.243,1.0,-4.433,107.884,4.0,0.0318,0.316
177,0.00267,0.567,245573.0,0.946,0.0,2.0,0.0567,0.0,-3.973,94.985,4.0,0.0935,0.699
178,0.0328,0.496,318360.0,0.785,0.0,7.0,0.0941,1.0,-3.472,170.02,4.0,0.306,0.357
179,0.0374,0.647,182880.0,0.477,9.54e-06,0.0,0.127,1.0,-8.157,112.041,4.0,0.0342,0.793
180,0.958,0.204,117818.0,0.0228,0.945,0.0,0.114,1.0,-16.438,70.874,5.0,0.0446,0.0676
181,0.186,0.879,193733.0,0.567,0.0,7.0,0.622,1.0,-6.509,112.473,4.0,0.0588,0.948
182,0.0981,0.476,252480.0,0.652,0.0,9.0,0.0923,1.0,-5.783,145.356,4.0,0.0277,0.557
183,0.138,0.705,250493.0,0.702,0.0,0.0,0.364,0.0,-4.783,140.059,4.0,0.108,0.771
184,0.0128,0.554,163280.0,0.824,0.000802,5.0,0.476,1.0,-5.897,168.956,4.0,0.0496,0.963
185,0.361,0.606,228493.0,0.497,0.0,1.0,0.106,1.0,-5.005,125.059,4.0,0.0278,0.18
186,0.000278,0.462,294066.0,0.599,0.000441,11.0,0.0909,0.0,-5.735,123.938,4.0,0.0375,0.173
187,0.143,0.737,205267.0,0.82,9.16e-05,9.0,0.129,1.0,-2.085,127.998,4.0,0.0291,0.914
188,0.0227,0.401,289653.0,0.802,0.0,9.0,0.338,1.0,-5.278,191.093,4.0,0.0294,0.849
189,0.00248,0.785,201587.0,0.498,1.23e-06,1.0,0.224,1.0,-6.977,143.96,4.0,0.0533,0.418
190,0.74,0.587,259453.0,0.35,0.0,2.0,0.156,1.0,-10.954,74.479,4.0,0.0318,0.17
191,0.52,0.711,161907.0,0.803,8.37e-06,0.0,0.0987,1.0,-4.58,182.92,4.0,0.124,0.787
192,0.102,0.569,187524.0,0.721,3.38e-05,10.0,0.205,1.0,-5.889,180.06,4.0,0.0375,0.927
193,0.198,0.611,246387.0,0.66,0.0,11.0,0.365,1.0,-5.883,71.544,4.0,0.0839,0.583
194,0.547,0.614,210587.0,0.785,0.844,6.0,0.348,0.0,-8.224,180.036,4.0,0.0673,0.853
195,0.639,0.604,191413.0,0.541,0.0,1.0,0.169,0.0,-7.378,134.326,4.0,0.0915,0.892
196,0.0824,0.332,205160.0,0.592,0.0,1.0,0.109,1.0,-6.127,170.391,3.0,0.0371,0.31
197,0.129,0.445,256440.0,0.631,0.0,11.0,0.0911,1.0,-4.798,143.846,4.0,0.0304,0.152
198,0.0353,0.667,202807.0,0.922,0.0,4.0,0.364,0.0,-4.857,108.952,4.0,0.128,0.509
199,0.095,0.709,240760.0,0.599,0.0,7.0,0.0973,1.0,-3.734,118.975,4.0,0.0304,0.735
200,0.000892,0.273,229120.0,0.973,0.0,1.0,0.388,0.0,-3.324,133.428,4.0,0.0807,0.179
201,0.0672,0.61,232200.0,0.638,6.59e-06,0.0,0.283,1.0,-6.574,79.955,4.0,0.0238,0.603
202,0.844,0.523,152893.0,0.616,0.0,4.0,0.936,1.0,-6.167,85.531,4.0,0.0566,0.703
203,0.208,0.589,300493.0,0.542,0.0,10.0,0.0819,1.0,-5.055,83.985,3.0,0.0228,0.36
204,0.7,0.581,237640.0,0.43,0.0,4.0,0.12,0.0,-4.817,81.969,4.0,0.0333,0.609
205,0.158,0.392,238693.0,0.839,0.0,7.0,0.3,1.0,-1.921,168.001,4.0,0.193,0.232
206,0.00507,0.493,225747.0,0.843,0.0,8.0,0.13,0.0,-5.924,158.028,4.0,0.0707,0.523
207,0.0739,0.455,352187.0,0.623,0.000424,8.0,0.146,1.0,-3.878,163.893,4.0,0.0288,0.208
208,0.178,0.286,275556.0,0.0968,0.696,7.0,0.0861,1.0,-16.806,62.881,4.0,0.0323,0.0395
209,0.678,0.809,300000.0,0.668,0.0147,7.0,0.0865,1.0,-6.936,119.976,4.0,0.219,0.636
210,0.199,0.552,232720.0,0.603,0.0,8.0,0.151,1.0,-5.71,139.908,4.0,0.0334,0.231
211,0.257,0.676,216787.0,0.91,0.0,9.0,0.153,1.0,-5.096,120.022,4.0,0.132,0.716
212,0.0283,0.683,211800.0,0.789,0.0492,8.0,0.112,0.0,-6.132,120.013,4.0,0.0353,0.809
213,0.0795,0.64,172227.0,0.6,1.5e-06,11.0,0.106,1.0,-8.534,84.969,4.0,0.0318,0.593
214,0.00252,0.537,227213.0,0.893,0.0211,0.0,0.0636,1.0,-5.459,183.78,4.0,0.0893,0.499
215,0.0373,0.73,237973.0,0.863,0.0,1.0,0.491,1.0,-5.082,170.014,4.0,0.154,0.818
216,0.826,0.55,98320.0,0.332,0.0,1.0,0.206,1.0,-10.683,110.539,3.0,0.175,0.552
217,0.00155,0.666,186267.0,0.899,0.0,8.0,0.0677,1.0,-4.676,122.05,4.0,0.028,0.629
218,0.159,0.684,214107.0,0.715,0.0,6.0,0.181,1.0,-6.132,96.018,4.0,0.0336,0.564
219,0.0301,0.657,273587.0,0.785,4.62e-06,3.0,0.0927,1.0,-8.428,127.987,4.0,0.037,0.769
220,0.57,0.371,367133.0,0.341,3.09e-05,10.0,0.101,1.0,-9.475,89.038,1.0,0.0319,0.196
221,0.0813,0.426,305520.0,0.862,0.0,2.0,0.34,1.0,-5.979,100.3,5.0,0.597,0.332
222,0.0826,0.436,242080.0,0.95,1.08e-06,5.0,0.149,1.0,-2.627,162.088,4.0,0.057,0.352
223,0.166,0.589,403920.0,0.47,1.45e-06,4.0,0.112,1.0,-5.32,119.386,3.0,0.028,0.102
224,0.00202,0.573,278080.0,0.926,0.0117,6.0,0.127,1.0,-6.045,117.047,4.0,0.0342,0.219
225,0.0613,0.764,165911.0,0.719,0.0,10.0,0.0982,0.0,-6.939,106.96,4.0,0.0769,0.452
226,0.0412,0.565,213413.0,0.646,0.0,7.0,0.362,1.0,-4.749,91.973,4.0,0.0335,0.481
227,0.022,0.49,286520.0,0.716,0.00048,4.0,0.0526,1.0,-6.681,74.988,4.0,0.0441,0.288
228,0.117,0.529,293027.0,0.67,0.0,2.0,0.334,1.0,-4.663,141.893,4.0,0.0303,0.286
229,0.0862,0.68,243520.0,0.849,0.00013,1.0,0.174,0.0,-6.475,111.969,4.0,0.0376,0.536
230,0.0104,0.425,135693.0,0.754,0.112,2.0,0.438,1.0,-6.028,152.092,4.0,0.0367,0.558
231,0.166,0.79,244427.0,0.649,8.87e-05,5.0,0.092,1.0,-7.507,113.798,4.0,0.0265,0.954
232,0.735,0.615,300453.0,0.41,4.52e-05,11.0,0.103,1.0,-12.057,128.855,4.0,0.0313,0.274
233,0.00564,0.682,192440.0,0.889,0.0,0.0,0.36,1.0,-4.166,138.021,4.0,0.0804,0.827
234,0.025,0.796,245640.0,0.82,1.37e-05,8.0,0.0788,1.0,-3.094,126.028,4.0,0.0357,0.885
235,0.113,0.964,362693.0,0.785,5.39e-06,7.0,0.0563,0.0,-2.222,122.997,4.0,0.224,0.524
236,0.829,0.673,260200.0,0.403,0.829,8.0,0.272,0.0,-9.809,140.986,4.0,0.0273,0.54
237,0.115,0.608,256587.0,0.746,0.0087,5.0,0.427,0.0,-5.249,117.072,4.0,0.184,0.277
238,0.138,0.516,235147.0,0.745,0.0,9.0,0.114,1.0,-5.674,177.781,4.0,0.0381,0.77
239,0.000244,0.454,167773.0,0.873,1.73e-05,2.0,0.0847,1.0,-5.072,159.814,4.0,0.122,0.562
240,0.0135,0.666,191388.0,0.975,0.000925,3.0,0.105,1.0,-3.47,128.005,4.0,0.0345,0.452
241,0.0909,0.745,202827.0,0.994,0.0546,2.0,0.0684,0.0,-2.194,122.049,4.0,0.0497,0.972
242,0.00204,0.422,245253.0,0.52,0.00413,11.0,0.411,1.0,-10.231,189.63,4.0,0.343,0.184
243,0.0816,0.809,194347.0,0.562,0.000418,11.0,0.105,0.0,-7.694,130.003,4.0,0.0534,0.798
244,6.07e-05,0.215,315453.0,0.911,3.47e-06,9.0,0.183,1.0,-4.715,183.535,4.0,0.0394,0.47
245,0.00998,0.509,285160.0,0.778,0.0,11.0,0.19,1.0,-3.608,105.066,4.0,0.0295,0.216
246,0.0139,0.516,217160.0,0.917,6.37e-06,11.0,0.36,0.0,-3.186,145.821,4.0,0.0827,0.635
247,0.0396,0.605,260933.0,0.787,1.42e-06,5.0,0.163,1.0,-3.002,114.987,4.0,0.0308,0.374
248,0.000319,0.649,278707.0,0.896,1.19e-05,10.0,0.102,0.0,-2.704,90.009,4.0,0.056,0.924
249,0.537,0.608,237920.0,0.569,0.0,0.0,0.097,1.0,-7.227,159.845,4.0,0.0284,0.238
250,0.728,0.531,282027.0,0.603,0.0,7.0,0.11,1.0,-6.242,86.162,4.0,0.0944,0.228
251,0.158,0.797,245056.0,0.41,0.0,9.0,0.0552,0.0,-5.777,83.963,4.0,0.032,0.789
252,0.155,0.627,188000.0,0.792,0.0628,6.0,0.102,1.0,-4.419,159.044,4.0,0.0477,0.812
253,0.461,0.676,207493.0,0.762,0.0,1.0,0.0574,1.0,-4.172,119.003,4.0,0.0351,0.81
254,0.392,0.427,181533.0,0.499,0.0,0.0,0.389,0.0,-6.213,82.523,4.0,0.0601,0.338
255,0.0994,0.791,206067.0,0.59,0.00203,1.0,0.065,0.0,-9.206,119.951,4.0,0.0793,0.714
256,0.0338,0.778,247615.0,0.776,0.0216,9.0,0.0772,1.0,-5.359,127.049,4.0,0.0362,0.361
257,0.0494,0.516,289067.0,0.708,4.6e-06,9.0,0.243,0.0,-4.465,89.938,3.0,0.0253,0.33
258,0.0826,0.436,242080.0,0.95,1.08e-06,5.0,0.149,1.0,-2.627,162.088,4.0,0.057,0.352
259,0.00402,0.652,208387.0,0.671,2.89e-05,4.0,0.598,0.0,-5.376,159.963,4.0,0.315,0.518
260,0.46,0.513,186893.0,0.496,0.0,11.0,0.106,1.0,-6.049,113.072,4.0,0.0511,0.676
261,0.0662,0.816,307640.0,0.813,2.77e-06,6.0,0.602,0.0,-7.798,127.979,4.0,0.0664,0.436
262,0.00116,0.607,404387.0,0.804,0.0,9.0,0.159,0.0,-5.209,139.983,4.0,0.0296,0.469
263,0.0406,0.479,266987.0,0.906,0.0,0.0,0.051,0.0,-4.03,155.887,4.0,0.188,0.536
264,0.295,0.747,271693.0,0.716,0.0,6.0,0.0868,1.0,-6.037,100.863,4.0,0.0694,0.385
265,0.00142,0.449,327787.0,0.813,0.000172,8.0,0.106,1.0,-5.478,177.962,4.0,0.129,0.452
266,0.000773,0.47,197453.0,0.948,0.000373,10.0,0.0916,1.0,-3.708,82.491,4.0,0.0539,0.716
267,0.00166,0.551,219987.0,0.893,0.0,7.0,0.348,1.0,-2.628,125.083,4.0,0.0543,0.794
268,0.00159,0.552,195440.0,0.98,0.00552,9.0,0.438,0.0,-4.676,162.961,4.0,0.254,0.668
269,0.127,0.777,231347.0,0.948,5.36e-06,7.0,0.0708,1.0,-3.648,142.359,4.0,0.0479,0.973
270,0.0012,0.448,215840.0,0.84,0.0,1.0,0.0891,0.0,-3.939,157.975,4.0,0.0362,0.234
271,0.384,0.507,156920.0,0.569,0.0,5.0,0.146,1.0,-5.379,185.619,3.0,0.0901,0.968
272,0.00064,0.539,205680.0,0.96,0.000899,5.0,0.113,1.0,-3.484,99.135,4.0,0.0535,0.471
273,0.192,0.754,190693.0,0.59,0.0,4.0,0.11,0.0,-6.525,147.107,4.0,0.046,0.784
274,0.0135,0.794,195873.0,0.766,0.0,9.0,0.0785,0.0,-3.894,127.007,4.0,0.0377,0.55
275,0.00028,0.509,297460.0,0.646,0.00468,11.0,0.0973,0.0,-6.285,124.014,4.0,0.0365,0.142
276,0.00544,0.76,263773.0,0.595,0.0,1.0,0.241,1.0,-6.366,131.497,4.0,0.0391,0.361
277,0.198,0.346,207573.0,0.61,0.0,0.0,0.117,1.0,-5.818,68.552,4.0,0.15,0.235
278,0.00757,0.365,250533.0,0.606,0.052,1.0,0.103,0.0,-7.174,114.995,4.0,0.0415,0.191
279,0.0536,0.807,242373.0,0.97,6.6e-05,10.0,0.149,0.0,-6.056,114.297,4.0,0.0477,0.876
280,0.0882,0.671,268747.0,0.867,3.29e-05,0.0,0.119,0.0,-5.194,132.01,4.0,0.0503,0.698
281,0.691,0.293,335147.0,0.394,0.382,9.0,0.157,1.0,-9.581,80.168,4.0,0.0299,0.0384
282,0.0418,0.561,213720.0,0.653,0.0,7.0,0.347,1.0,-4.918,91.961,4.0,0.0349,0.496
283,0.0486,0.418,233333.0,0.721,0.0,8.0,0.0984,1.0,-2.736,144.063,4.0,0.0383,0.233
284,0.00248,0.894,292160.0,0.65,0.00869,10.0,0.057,0.0,-4.956,87.982,4.0,0.117,0.787
285,0.036,0.418,317947.0,0.68,7.59e-05,7.0,0.108,1.0,-4.3,204.125,4.0,0.0346,0.142
286,0.00336,0.523,243354.0,0.944,0.557,7.0,0.119,0.0,-3.581,139.997,4.0,0.0837,0.324
287,0.106,0.709,207587.0,0.654,0.0,5.0,0.277,1.0,-7.753,119.989,4.0,0.0267,0.488
288,0.819,0.714,290467.0,0.305,0.0,2.0,0.174,1.0,-8.837,124.91,4.0,0.0305,0.554
289,0.327,0.486,296227.0,0.839,0.0,10.0,0.048,1.0,-4.5,165.948,4.0,0.158,0.398
290,0.000176,0.59,224093.0,0.698,0.0,11.0,0.107,1.0,-4.262,95.975,4.0,0.0286,0.352
291,0.00265,0.624,230707.0,0.757,1.87e-06,7.0,0.189,1.0,-2.94,121.07,4.0,0.0296,0.658
292,0.00557,0.739,536471.0,0.611,0.725,11.0,0.04,1.0,-9.829,98.004,4.0,0.0622,0.794
293,0.92,0.366,54440.0,0.0279,0.0,11.0,0.109,1.0,-22.55,167.751,3.0,0.0461,0.35
294,0.742,0.557,227760.0,0.406,0.0,4.0,0.113,1.0,-7.083,131.96,4.0,0.0278,0.222
295,0.0249,0.409,214827.0,0.765,6.16e-06,11.0,0.104,1.0,-5.696,83.093,4.0,0.0412,0.5
296,0.0164,0.673,225133.0,0.902,0.0145,10.0,0.269,1.0,-4.886,97.007,4.0,0.0553,0.704
297,0.281,0.756,201160.0,0.93,0.0,1.0,0.11,0.0,-1.082,99.988,4.0,0.0274,0.737
298,0.0124,0.787,227067.0,0.728,0.0,0.0,0.157,1.0,-7.705,173.026,4.0,0.218,0.94
299,0.186,0.606,167627.0,0.51,0.000411,2.0,0.373,1.0,-10.566,127.689,4.0,0.055,0.349
