,Track_ID,Popularity,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Mode,Loudness,Tempo,Time_signature,Speechiness,Valence
9253,2NVIuwkdRG660Qipp0J2H4,66,0.0327,0.921,139707.0,0.588,0.0,6.0,0.0726,1.0,-8.815,97.025,4.0,0.244,0.424
9254,7rvyVWja33WG9R97oeJAjx,69,0.234,0.74,120133.0,0.488,0.0,1.0,0.241,0.0,-7.664,149.042,4.0,0.27,0.584
9255,0dkvbYmXYEPK7gGMdytmfI,73,0.471,0.797,168811.0,0.44,1.57e-06,5.0,0.0849,0.0,-6.587,111.014,4.0,0.0594,0.436
9256,1jVjOcs7QeQZJXScbqvofI,69,0.44,0.606,143640.0,0.532,0.0,3.0,0.132,1.0,-6.076,81.332,3.0,0.0416,0.405
9257,1TEL6MlSSVLSdhOSddidlJ,72,0.78,0.647,171573.0,0.309,7.41e-06,7.0,0.202,0.0,-7.948,87.045,4.0,0.0366,0.195
9258,6nyl8kugrRsjzvpFhvw4hE,75,0.541,0.627,152187.0,0.339,0.0,8.0,0.147,1.0,-5.065,81.426,4.0,0.0342,0.657
9259,6iYMfxznTBlcVOgRHab2W0,72,0.000564,0.566,221827.0,0.846,0.000795,7.0,0.121,0.0,-6.904,160.02,4.0,0.035,0.86
9260,4RGWHfQeJftd5XrP8JUgFj,71,0.389,0.823,162663.0,0.544,0.165,5.0,0.108,1.0,-10.077,121.968,4.0,0.0358,0.826
9261,7yNJCsUH3tXlpQiHSsAc5l,67,0.076,0.574,187307.0,0.58,0.0,7.0,0.12,1.0,-6.091,149.974,4.0,0.0278,0.4
9262,0Xek5rqai2jcOWCYWJfVCF,70,0.0588,0.542,196760.0,0.674,0.0,6.0,0.0955,1.0,-4.169,76.388,4.0,0.21,0.667
9263,2ktxr00GpTtbMNeBjNeY8D,69,0.763,0.85,158532.0,0.516,0.0,0.0,0.0896,0.0,-7.664,108.963,4.0,0.0714,0.874
9264,4o0LyB69tylqDG6eTGhmig,71,0.114,0.737,231826.0,0.678,0.157,6.0,0.123,0.0,-7.011,102.051,4.0,0.0962,0.698
9265,2f0pn9DkEJwAzXApnFh5cr,76,0.00517,0.52,219801.0,0.903,0.0,2.0,0.254,1.0,-5.497,74.988,4.0,0.042,0.652
9266,3WCXvxgQ7U3mznWsQjiEMu,71,0.296,0.871,131286.0,0.702,0.0,5.0,0.0912,1.0,-8.025,125.089,4.0,0.253,0.675
9267,5icOoE6VgqFKohjWWNp0Ac,74,0.0623,0.791,156347.0,0.565,0.0,5.0,0.156,0.0,-3.933,99.961,4.0,0.0439,0.181
9268,37AGgp9VP8TVJBfEat74Bj,69,0.00829,0.744,156719.0,0.638,0.0,5.0,0.182,0.0,-4.86,98.019,4.0,0.049,0.48
9269,7EkiMl81fUHVwpItgtzI4r,69,0.427,0.679,179973.0,0.443,0.0,10.0,0.106,0.0,-8.528,104.049,4.0,0.153,0.363
9270,5hQSXkFgbxjZo9uCwd11so,71,0.736,0.739,200307.0,0.32,0.000147,11.0,0.111,0.0,-10.862,79.97,4.0,0.239,0.351
9271,2BULAwmRpScmZE7YOF07e5,70,0.415,0.774,150093.0,0.669,0.0,7.0,0.105,0.0,-7.397,89.954,4.0,0.221,0.528
9272,57j65yC2HggQfmYNc6rdOK,73,0.0289,0.513,219638.0,0.807,0.0548,1.0,0.246,1.0,-6.095,162.026,4.0,0.0481,0.419
9273,7dT9D6117e5DbhnKxDLNW9,78,0.922,0.544,235471.0,0.216,0.311,7.0,0.112,1.0,-17.237,75.004,4.0,0.0402,0.145
9274,0otRX6Z89qKkHkQ9OqJpKt,81,0.039,0.338,248373.0,0.562,0.0,9.0,0.107,1.0,-7.181,149.907,4.0,0.029,0.259
9275,5yAu4njFSdM47dfsTkQPZ2,70,0.000596,0.471,261813.0,0.956,0.62,9.0,0.624,1.0,-6.371,169.798,4.0,0.0403,0.715
9276,7vF3xkCMvZjAe2nTWY0uQZ,68,0.77,0.581,238400.0,0.441,2.75e-05,1.0,0.111,1.0,-6.829,82.125,4.0,0.0268,0.337
9277,7idmHTAQQPUFqdjXkoooXD,67,0.0317,0.711,209733.0,0.774,0.0,7.0,0.124,1.0,-4.068,111.016,4.0,0.0308,0.939
9278,3jbT1Y5MoPwEIpZndDDwVq,76,0.017,0.734,270741.0,0.836,1.64e-05,10.0,0.179,0.0,-4.803,80.002,4.0,0.0735,0.623
9279,5aJ1M43pinROpwaPnO8KRj,73,0.332,0.535,221554.0,0.714,2.91e-06,6.0,0.0806,0.0,-5.753,100.059,3.0,0.0329,0.458
9280,5KBARWIxeMGkvUax9VtVC9,69,0.000677,0.899,126446.0,0.811,0.0,2.0,0.0672,1.0,-6.294,105.038,4.0,0.258,0.587
9281,3Z6cltU0OfbUdSZtZlzKPL,69,0.372,0.945,179287.0,0.239,0.29,4.0,0.118,1.0,-17.862,118.616,4.0,0.0389,0.583
9282,10hMM5nsZQf66ldBlgWBfG,74,0.0165,0.348,192987.0,0.652,0.000264,3.0,0.33,1.0,-7.145,70.956,4.0,0.0931,0.172
9283,3Tc57t9l2O8FwQZtQOvPXK,74,0.35,0.939,179889.0,0.305,0.000169,8.0,0.105,0.0,-10.952,100.029,4.0,0.354,0.563
9284,2MFFrpPKrGnyJuVjcfdm4w,69,0.308,0.699,189977.0,0.687,3.63e-05,7.0,0.121,0.0,-3.997,88.933,4.0,0.106,0.499
9285,73w0vUAcS6BWZjUd0Ke3Iu,66,0.887,0.668,111752.0,0.365,0.0,2.0,0.0763,1.0,-9.465,71.066,4.0,0.509,0.623
9286,6ap9lSRJ0iLriGLqoJ44cq,71,0.042,0.686,112493.0,0.541,0.0,0.0,0.0675,0.0,-4.993,120.082,4.0,0.0493,0.724
9287,3yOlyBJuViE2YSGn3nVE1K,74,0.018,0.724,170746.0,0.491,1.29e-05,8.0,0.0887,1.0,-6.024,105.046,4.0,0.0296,0.383
9288,40KuvsFD0zpUFuCcmt5Xm0,72,0.513,0.835,121672.0,0.462,0.0,7.0,0.0875,1.0,-6.227,78.99,4.0,0.155,0.702
9289,6MxMqCgqmekcr0VwSU7AVH,70,0.138,0.677,240429.0,0.688,0.0,0.0,0.114,0.0,-4.058,98.049,4.0,0.0633,0.198
9290,12OLyHDxt6dqlAybSPFBK3,75,0.873,0.646,210863.0,0.355,0.0,1.0,0.115,1.0,-7.119,84.988,4.0,0.0263,0.364
9291,6v3KW9xbzN5yKLt9YKDYA2,80,0.0392,0.759,190800.0,0.548,0.0,9.0,0.0828,0.0,-6.049,116.967,4.0,0.029,0.749
9292,2FvD20Z8aoWIePi7PoN8sG,68,0.0794,0.816,136366.0,0.582,5.84e-06,8.0,0.0916,1.0,-4.141,160.004,4.0,0.341,0.542
9293,0TK2YIli7K1leLovkQiNik,79,0.037,0.759,190960.0,0.54,0.0,9.0,0.0945,0.0,-6.039,116.947,4.0,0.0287,0.75
9294,75nZ4W6quZhI55LKiqCXWh,66,0.796,0.584,280795.0,0.474,2.69e-06,9.0,0.115,1.0,-7.981,101.457,4.0,0.0258,0.332
9295,5A3fPy30SN2wuzrahpcxvV,73,0.0875,0.641,196188.0,0.537,9.05e-06,0.0,0.115,0.0,-5.452,112.864,4.0,0.0282,0.0681
9296,6SE4JAo7T8C7XkFka5bbga,72,0.0488,0.816,173954.0,0.46,0.261,9.0,0.106,1.0,-13.299,89.57,4.0,0.034,0.963
9297,4sWuPniHClkInYAnzXAYUF,69,0.0849,0.787,148759.0,0.713,0.0,7.0,0.717,1.0,-5.252,175.046,4.0,0.401,0.761
9298,2nC3QhMI9reBIOWutbU3Tj,75,0.587,0.572,201084.0,0.406,4.48e-06,10.0,0.102,1.0,-8.624,119.812,4.0,0.0427,0.265
9299,3nD8VUJphfkoxSjy4lmeP1,74,0.0884,0.821,184412.0,0.822,2.02e-06,2.0,0.026,1.0,-5.565,137.929,3.0,0.0424,0.955
9300,3vjs2MDHoF9xhylNg6Y9un,68,0.434,0.641,272157.0,0.365,8.49e-06,7.0,0.297,1.0,-11.765,134.874,4.0,0.027,0.343
9301,2MeEuwplwbbjZ7hxRI6viw,73,0.417,0.625,213254.0,0.554,0.0,10.0,0.305,1.0,-5.531,111.911,4.0,0.0618,0.846
9302,5qdQPrWmZv8xYhMJCDrdHF,66,0.0361,0.621,209110.0,0.791,0.0,9.0,0.143,1.0,-3.343,95.075,4.0,0.0265,0.734
9303,7oBW80497A8axagr4aC9U6,68,0.0683,0.506,182387.0,0.45,0.000225,2.0,0.103,1.0,-12.565,177.978,4.0,0.364,0.131
9304,51Fjme0JiitpyXKuyQiCDo,74,0.178,0.843,160627.0,0.39,0.0,2.0,0.137,1.0,-7.899,129.972,4.0,0.0846,0.495
9305,7vxLj7MREliG5i5vSnqSVr,70,0.25,0.555,193840.0,0.507,0.0,11.0,0.283,0.0,-6.099,137.875,4.0,0.167,0.339
9306,1fzAuUVbzlhZ1lJAx9PtY6,73,0.808,0.557,293453.0,0.496,0.000173,0.0,0.0772,1.0,-9.602,149.983,4.0,0.0563,0.265
9307,6w8pFOKn42O418qwcQElZ3,76,0.183,0.518,240013.0,0.729,0.0,11.0,0.0643,0.0,-7.193,156.879,4.0,0.0452,0.343
9308,4vUmTMuQqjdnvlZmAH61Qk,75,0.148,0.857,204467.0,0.621,0.0,9.0,0.0865,0.0,-6.376,97.989,4.0,0.0825,0.668
9309,1GeNui6m825V8jP4uKiIaH,68,0.0976,0.974,149040.0,0.596,0.0,6.0,0.151,1.0,-8.888,111.959,4.0,0.184,0.892
9310,30uCmqegKQnH5AbOE51gPD,74,0.00286,0.766,169413.0,0.673,0.000594,5.0,0.486,0.0,-5.066,84.947,4.0,0.239,0.705
9311,4t9a07PAghtQMRAIP9FQ7Z,74,0.361,0.795,266087.0,0.783,0.0,5.0,0.437,1.0,-4.271,92.01,4.0,0.0432,0.799
9312,6Qs4SXO9dwPj5GKvVOv8Ki,75,0.45,0.741,171030.0,0.52,1.97e-06,8.0,0.222,1.0,-7.513,102.998,4.0,0.0656,0.347
9313,17FK4etx1u2NK60cptINMS,64,0.0465,0.626,212783.0,0.639,0.0,10.0,0.161,1.0,-5.62,144.009,4.0,0.085,0.638
9314,2C6WXnmZ66tHhHlnvwePiK,70,0.19,0.614,245267.0,0.66,0.0,0.0,0.211,1.0,-2.848,145.01,4.0,0.0441,0.452
9315,2d3QlXE6FXFDeodiS66yjM,67,0.032,0.409,209455.0,0.594,0.0391,1.0,0.0904,1.0,-9.725,110.187,4.0,0.031,0.212
9316,4IlqQhaxrGPxmg35YcXXuS,75,0.0442,0.751,256000.0,0.727,0.0338,10.0,0.1,0.0,-9.789,119.982,4.0,0.0304,0.28
9317,2qQpFbqqkLOGySgNK8wBXt,75,0.0122,0.697,213880.0,0.874,0.0,5.0,0.627,0.0,-2.15,132.018,4.0,0.0449,0.775
9318,2tnVG71enUj33Ic2nFN6kZ,79,0.177,0.88,157606.0,0.751,6.43e-05,7.0,0.106,0.0,-4.258,117.948,4.0,0.0874,0.884
9319,5ERQFMCgW9JO5EWqwWGpmO,72,0.789,0.573,222981.0,0.343,0.402,10.0,0.0873,1.0,-16.142,138.829,4.0,0.0389,0.0451
9320,6hvczQ05jc1yGlp9zhb95V,74,0.323,0.763,191050.0,0.835,0.00221,2.0,0.225,0.0,-5.234,131.875,4.0,0.191,0.645
9321,3z0dzcrMa0e9TpP6xxKwaU,65,0.188,0.673,211499.0,0.428,0.0,1.0,0.169,1.0,-7.724,119.958,4.0,0.031,0.101
9322,2Lumsra3kuU61wXkEKzKaK,69,0.0253,0.473,152761.0,0.621,0.000366,11.0,0.19,0.0,-8.698,173.083,4.0,0.0291,0.782
9323,3pHkh7d0lzM2AldUtz2x37,71,0.12,0.292,211240.0,0.574,0.00569,0.0,0.0663,1.0,-9.375,124.344,4.0,0.0401,0.166
9324,5IhzJOXNE7ki0IIJbZbnGq,71,0.328,0.603,189787.0,0.621,3.49e-05,2.0,0.119,1.0,-7.14,94.022,4.0,0.0267,0.7
9325,68Y3zzmt2XxzheQVGbbJt4,67,0.085,0.457,632625.0,0.965,0.0,1.0,0.697,1.0,0.457,170.122,4.0,0.486,0.604
9326,2t16D9V5FmmRAJjsSpwvZf,73,0.73,0.417,174568.0,0.551,0.00166,8.0,0.0907,0.0,-6.456,87.614,4.0,0.174,0.444
9327,4hWgC5BV5M7EtTleKVXNxw,69,0.7,0.759,143667.0,0.413,0.0,11.0,0.14,0.0,-7.282,115.893,4.0,0.0494,0.403
9328,3CboywxfJIgvHqi2FF4exb,70,0.649,0.604,224520.0,0.466,0.0334,0.0,0.093,1.0,-10.093,120.045,4.0,0.0315,0.499
9329,7iHHxY2NLlJRAmlAmC4ahQ,70,0.484,0.748,123560.0,0.648,0.0,10.0,0.126,0.0,-6.445,139.952,4.0,0.0816,0.726
9330,7oPTiW1fZyvIPeYOZTY4Wh,65,0.803,0.717,169962.0,0.168,0.0,7.0,0.0826,1.0,-12.82,103.767,4.0,0.0353,0.5
9331,6LHhaWs0HzuPhflDWiVtp1,70,0.0729,0.671,117895.0,0.962,0.00663,4.0,0.376,1.0,-5.509,114.003,4.0,0.481,0.183
9332,1R8kvV2AgNPCA2Pp4Im1Ao,71,0.377,0.74,291318.0,0.357,0.047,0.0,0.328,1.0,-9.921,119.973,4.0,0.0352,0.453
9333,3f9Mzvd3URfbbIJBX4pz9Z,71,0.239,0.884,146827.0,0.539,0.0,1.0,0.0805,0.0,-6.389,85.008,4.0,0.208,0.776
9334,6piAUJJQFD8oHDUr0b7l7q,71,0.199,0.746,179133.0,0.717,0.0,9.0,0.132,0.0,-4.841,150.964,4.0,0.179,0.523
9335,7f5trao56t7sB7f14QDTmp,71,0.102,0.785,203093.0,0.652,0.0,0.0,0.0697,1.0,-2.607,170.024,4.0,0.0668,0.484
9336,6vC90OOjZR165Hw8CpsqEm,65,0.00531,0.562,244798.0,0.683,0.0,7.0,0.107,1.0,-4.427,132.003,4.0,0.0296,0.385
9337,1tD8J13a74q8fBqXwAP50j,69,0.595,0.766,126464.0,0.354,0.0,6.0,0.381,1.0,-9.486,153.902,4.0,0.0543,0.792
9338,3Mmt4wAMtWRmObAxbejpPe,68,0.302,0.612,112864.0,0.344,0.296,11.0,0.115,0.0,-14.066,97.479,3.0,0.0269,0.0691
9339,1IMgQoUuiOuieYRKYadkPr,67,0.645,0.726,232511.0,0.478,2.51e-06,1.0,0.151,0.0,-6.605,74.992,4.0,0.107,0.338
9340,5PdEiev2BkKiZtZFcNKjfM,70,0.234,0.533,260253.0,0.84,0.0,9.0,0.114,0.0,-5.283,116.882,4.0,0.167,0.361
9341,1AgSUWSzmza5jF6ER5R68v,68,0.016,0.88,128409.0,0.58,3.83e-06,5.0,0.0936,0.0,-5.032,124.003,4.0,0.0438,0.754
9342,0fySG6A6qLE8IvDpayb5bM,69,0.113,0.768,144935.0,0.652,0.0,1.0,0.107,0.0,-2.708,154.187,4.0,0.307,0.777
9343,6YQ7aPJhk0MGpwoKfFAEbS,70,0.184,0.941,207340.0,0.387,2.88e-05,9.0,0.157,1.0,-11.92,125.021,4.0,0.0427,0.965
9344,1pNUmVxDiE8t6P1XxcZAv8,69,0.000985,0.639,166520.0,0.816,0.0604,6.0,0.141,0.0,-5.28,138.008,4.0,0.0485,0.802
9345,6TqXcAFInzjp0bODyvrWEq,70,0.0516,0.9,197573.0,0.4,0.0,0.0,0.0599,1.0,-8.575,135.984,4.0,0.127,0.346
9346,0mr8FAnN9X70p5KRUwMIJx,72,0.901,0.675,121375.0,0.408,0.000714,0.0,0.16,1.0,-10.861,90.111,4.0,0.142,0.229
9347,3XRALl9CNCnjjbCZid2L9w,69,0.387,0.532,269897.0,0.474,8.51e-05,1.0,0.11,1.0,-5.223,124.86,4.0,0.0372,0.281
9348,67XyC1GdSkKb9sbRRkUDXS,70,0.0251,0.894,176632.0,0.511,0.0,2.0,0.14,1.0,-4.768,120.08,4.0,0.42,0.568
9349,1yTTMcUhL7rtz08Dsgb7Qb,69,0.286,0.561,197299.0,0.597,0.0,11.0,0.0979,0.0,-6.0,76.826,4.0,0.0405,0.355
9350,7grWGhX8SHNmyGOkMNVMCt,66,0.00258,0.616,194427.0,0.877,2.56e-06,1.0,0.114,1.0,-4.223,127.981,4.0,0.0347,0.94
9351,6HeCk6yewXH7WO4D93eub9,69,0.388,0.724,233023.0,0.269,0.0,5.0,0.0808,1.0,-15.465,86.042,4.0,0.0456,0.866
9352,0W64NfLrIsRTAFObko6uJx,69,0.801,0.51,220240.0,0.619,0.0,7.0,0.0811,1.0,-7.918,97.018,4.0,0.281,0.321
9353,0nGXi46VcQQ56ZJR428MKS,67,0.311,0.616,223320.0,0.849,0.0,0.0,0.311,1.0,-4.897,113.065,4.0,0.0373,0.638
9354,6potEImiklXkwD9qFzpu15,74,0.92,0.563,202536.0,0.459,0.724,4.0,0.11,0.0,-7.781,79.983,4.0,0.0292,0.197
9355,214nt20w5wOxJnY462klLw,70,0.028,0.662,234147.0,0.747,0.00615,11.0,0.138,0.0,-6.926,150.088,4.0,0.0736,0.487
9356,4oCUw978NJjfUIWYtEVaCP,64,0.0149,0.565,177867.0,0.63,0.0,0.0,0.116,1.0,-6.703,129.927,4.0,0.0356,0.22
9357,5JiH89mHrv9oWHlD0T326z,71,0.618,0.758,192080.0,0.436,1.61e-05,0.0,0.335,1.0,-7.269,104.959,4.0,0.0418,0.605
9358,6I0KEvFfWszVJiCy5hum4V,72,0.802,0.737,190348.0,0.408,0.0,5.0,0.171,1.0,-7.941,127.918,4.0,0.104,0.374
9359,7k4t7uLgtOxPwTpFmtJNTY,76,0.295,0.803,200960.0,0.715,0.000134,2.0,0.0574,1.0,-3.28,101.085,4.0,0.298,0.574
9360,3Eb5sztvEMa0Mqnb8DUAlU,79,0.00321,0.676,246396.0,0.565,0.000579,10.0,0.241,1.0,-9.411,113.007,4.0,0.03,0.689
9361,2oejEp50ZzPuQTQ6v54Evp,73,0.204,0.585,217640.0,0.696,0.0,4.0,0.344,0.0,-5.6,104.01,4.0,0.0307,0.522
9362,4QIo4oxwzzafcBWkKjDpXY,71,0.751,0.521,243725.0,0.125,0.00207,9.0,0.265,1.0,-17.832,111.554,4.0,0.239,0.0528
9363,5C1PY8gSPXadGda4SKH1Cs,64,0.137,0.665,195866.0,0.615,0.0,11.0,0.146,1.0,-10.154,152.107,1.0,0.25,0.759
9364,3TTMUI5dFcbeNSDTTDY9M8,69,0.159,0.679,181013.0,0.728,0.0,5.0,0.107,0.0,-3.092,152.001,4.0,0.154,0.46
9365,39LJCSHy7nB1akjmhMQ7Y7,73,0.525,0.789,188042.0,0.509,7.55e-06,6.0,0.0936,0.0,-8.629,75.009,4.0,0.277,0.61
9366,2TKwo7J4oyyiYZvck7ky3R,68,0.151,0.568,140832.0,0.768,0.0,5.0,0.106,0.0,-5.93,118.865,4.0,0.0358,0.362
9367,7wTA0NKIm6T7nP2kaymU2a,67,0.0858,0.825,382307.0,0.672,0.0,0.0,0.123,1.0,-7.108,147.01,4.0,0.418,0.246
9368,5WnfnSpuNEGXyEt78PBA6d,67,0.517,0.642,217867.0,0.647,0.0,7.0,0.0649,0.0,-6.312,120.749,4.0,0.428,0.664
9369,5w9c2J52mkdntKOmRLeM2m,78,0.11,0.737,193227.0,0.86,1.94e-06,8.0,0.0574,0.0,-2.652,93.989,4.0,0.0593,0.656
9370,5mpUKTdskZea0gStWzeHUZ,72,0.000118,0.427,260773.0,0.946,0.0253,7.0,0.0604,1.0,-2.188,101.305,4.0,0.0469,0.237
9371,1nQwi9UGdNeN1FyzGE7jDt,67,0.00374,0.906,145203.0,0.685,0.00179,1.0,0.21,1.0,-2.955,124.065,4.0,0.0382,0.0391
9372,6cjSh516BbrNUs213jDAGm,68,0.107,0.731,177847.0,0.65,0.0,0.0,0.124,1.0,-5.286,154.968,4.0,0.271,0.605
9373,2OKo7g3KfmCt3kyLvUAL0g,72,0.596,0.789,248040.0,0.786,0.0,2.0,0.0997,1.0,-4.788,119.957,4.0,0.297,0.39
9374,7FwWRSAlhfyhbvybdfDUCe,70,0.453,0.648,311082.0,0.639,0.0,10.0,0.283,0.0,-6.415,94.033,4.0,0.123,0.44
9375,5EJA7Rwkeuvm98CZg0XXNO,68,0.457,0.539,234000.0,0.461,0.903,11.0,0.072,1.0,-7.674,128.635,4.0,0.0279,0.436
9376,7KVPsVMOK3NL7subwJ0dZj,67,0.0942,0.916,151539.0,0.756,0.0,0.0,0.23,1.0,-7.653,115.69,4.0,0.188,0.756
9377,1b4KQGFYbRqRe2Bx818Kqb,64,0.0131,0.702,206286.0,0.741,0.0,2.0,0.0645,1.0,-6.987,152.021,4.0,0.104,0.468
9378,35Xf2ABjPzUXKz19akd7Jj,67,0.346,0.732,135460.0,0.627,0.0,4.0,0.261,0.0,-5.693,81.481,4.0,0.161,0.332
9379,2xwwY0EN7dtnXzMU8xRDxX,67,0.0558,0.757,214246.0,0.932,0.0,3.0,0.097,1.0,-2.809,125.99,4.0,0.0372,0.591
9380,5W83ErFkO3aKAIS1WMi6u0,74,0.602,0.807,258800.0,0.803,0.00853,11.0,0.136,1.0,-4.156,91.987,4.0,0.126,0.706
9381,0HWjg2QtUEw6W6khLQ2rvc,65,0.189,0.775,315750.0,0.913,0.0,1.0,0.0769,1.0,-0.711,131.635,4.0,0.404,0.807
9382,1lGtn2Y4XarLIKdgoAeUdU,64,0.775,0.586,203360.0,0.185,3.19e-05,5.0,0.115,1.0,-13.287,81.127,4.0,0.033,0.282
9383,7rknFhrVDyxzTJkPSf7LoW,74,0.144,0.794,307547.0,0.79,0.0,10.0,0.0893,0.0,-3.855,91.984,4.0,0.0599,0.577
9384,4a6q8CR2hzLk2plDkSxkfD,73,0.379,0.812,165714.0,0.519,0.0,2.0,0.13,1.0,-4.823,104.954,4.0,0.0385,0.554
9385,4AEzAEnbm9uRgbmTdeI63K,66,0.137,0.75,151574.0,0.567,0.0,0.0,0.109,1.0,-6.4,151.895,4.0,0.48,0.398
9386,3NOIkyNWG0fEjkPkq9HVMW,66,0.15,0.644,109819.0,0.931,0.0547,8.0,0.386,0.0,-5.343,174.881,4.0,0.0689,0.911
9387,2DnyKpPcFpC460wLJeGzOs,66,0.563,0.804,243246.0,0.383,0.0,7.0,0.238,1.0,-10.984,118.009,4.0,0.354,0.455
9388,0SzDVyiiUDpuhzrphnoejr,73,0.000136,0.716,135827.0,0.942,0.836,1.0,0.0663,1.0,-6.116,167.371,4.0,0.0565,0.899
9389,0cciBj4236w1xByzZvn92D,68,0.284,0.552,277046.0,0.741,8.2e-05,11.0,0.334,0.0,-5.419,69.709,4.0,0.0542,0.718
9390,0fIffclhgJC5h8AdMMVvkp,71,0.0134,0.637,214960.0,0.723,7.87e-05,2.0,0.196,1.0,-5.547,143.013,4.0,0.091,0.228
9391,62aP9fBQKYKxi7PDXwcUAS,76,0.0686,0.674,176547.0,0.774,0.00188,11.0,0.393,0.0,-7.567,112.05,4.0,0.0892,0.33
9392,3qOkkP9JLltoUvaLjEXTmW,65,0.324,0.733,169600.0,0.622,0.0,6.0,0.165,0.0,-7.689,143.934,4.0,0.14,0.729
9393,1vvBUZseJ7fwYPX1NedOLd,71,0.489,0.792,173938.0,0.698,0.0788,1.0,0.127,1.0,-6.364,129.971,4.0,0.172,0.751
9394,3OjNkFFZavF89xvRqWCXmU,64,0.327,0.443,213307.0,0.538,4.61e-05,1.0,0.0866,1.0,-5.477,157.97,4.0,0.0309,0.245
9395,12Fkyg9lpmaz2zmKOfw2Y2,69,0.0589,0.442,218320.0,0.737,0.0,7.0,0.102,1.0,-5.046,112.93,5.0,0.109,0.21
9396,55mzJ0LftLnef8sxAjrMkU,76,0.741,0.678,238420.0,0.457,0.0,0.0,0.113,1.0,-6.854,72.156,4.0,0.177,0.563
9397,19kUPdKTp85q9RZNwaXM15,65,0.4,0.626,192053.0,0.516,0.0,8.0,0.142,1.0,-6.05,153.653,4.0,0.0388,0.769
9398,0DiDStADDVh3SvAsoJAFMk,72,0.108,0.795,183000.0,0.496,0.0,0.0,0.0645,1.0,-5.883,94.01,4.0,0.0722,0.874
9399,6lAMnXLVCBPMXXWAK4lGSL,64,0.925,0.559,213000.0,0.243,0.935,1.0,0.108,1.0,-12.453,69.941,4.0,0.0326,0.162
9400,4tZDUt8vHpvjfOXcHwOvtq,73,0.552,0.831,197695.0,0.851,0.0,2.0,0.106,1.0,-3.397,119.958,4.0,0.207,0.496
9401,0wEC0GNF74lAqrEFZJMl1m,67,0.00235,0.508,179013.0,0.557,0.0134,8.0,0.588,0.0,-8.967,77.572,4.0,0.0478,0.199
9402,1000nHvUdawXuUHgBod4Wv,71,0.342,0.703,114893.0,0.594,0.0,5.0,0.123,0.0,-6.146,153.848,4.0,0.0752,0.475
9403,5JRMqkR82k2fdDEAim9SCN,67,0.683,0.646,176732.0,0.682,4.84e-06,7.0,0.107,1.0,-5.847,131.895,4.0,0.0759,0.421
9404,3HVWdVOQ0ZA45FuZGSfvns,77,0.0912,0.798,219947.0,0.675,0.0,6.0,0.0894,1.0,-5.041,101.956,4.0,0.0442,0.842
9405,0RjJSBBEolCDJ6wDiuVCmh,68,0.608,0.954,120055.0,0.41,1.76e-05,0.0,0.133,1.0,-7.725,130.074,4.0,0.157,0.457
9406,3DBwDqXgldSDm9FSlYSllK,64,0.0834,0.948,129808.0,0.588,0.0,1.0,0.103,1.0,-6.009,104.031,4.0,0.378,0.416
9407,7mWFF4gPADjTQjC97CgFVt,74,0.0598,0.785,235284.0,0.572,0.0,2.0,0.218,1.0,-7.504,100.016,4.0,0.123,0.49
9408,72geHhNU5UA2hU1QgUzXdE,64,0.00119,0.529,259830.0,0.656,1.66e-05,7.0,0.141,1.0,-5.035,128.111,4.0,0.0309,0.532
9409,2dzja72gQodveSpguIQGJl,67,0.156,0.815,151641.0,0.567,0.0,10.0,0.0884,0.0,-4.653,95.034,4.0,0.135,0.732
9410,50WeOnXhM1H7AZEeIDoWfZ,68,0.724,0.321,260907.0,0.429,9.1e-05,6.0,0.0606,1.0,-7.073,123.419,4.0,0.0302,0.174
9411,79mhanCpqQI1mI2Z1dNU94,64,0.885,0.622,223189.0,0.178,1.02e-05,0.0,0.106,1.0,-9.6,99.82,5.0,0.0424,0.25
9412,30RZAuEkYeDXvy46Iv6l7E,65,0.46,0.701,205400.0,0.5,0.0,8.0,0.234,1.0,-8.82,97.028,4.0,0.0303,0.409
9413,29ZXwWOOLz9t5fa3eT3i7T,66,0.0388,0.932,176640.0,0.547,0.0,0.0,0.0924,0.0,-7.787,94.998,4.0,0.333,0.695
9414,4ZaRg5Sf4TKr0YcFRLh7QJ,67,0.129,0.613,190960.0,0.488,2.13e-05,8.0,0.335,1.0,-7.37,172.076,4.0,0.0964,0.183
9415,36J0iaPDGbYGsHvYpaYs3k,66,0.0392,0.761,169147.0,0.586,0.0,0.0,0.0558,1.0,-5.368,149.804,4.0,0.359,0.719
9416,7rC3P7tpWriaC4hYWKwGQd,68,0.00614,0.586,162560.0,0.744,0.000172,4.0,0.372,1.0,-10.142,117.006,4.0,0.0508,0.523
9417,7EAMXbLcL0qXmciM5SwMh2,66,0.667,0.901,211140.0,0.136,0.354,8.0,0.109,0.0,-16.127,150.076,4.0,0.102,0.643
9418,4T652DlATVHe0jdLKaN3Bw,70,0.173,0.662,222947.0,0.6,0.000137,0.0,0.109,1.0,-6.402,134.979,4.0,0.0703,0.331
9419,7uWdDOhI3wydISWM1AXN0M,67,0.101,0.737,153337.0,0.526,0.0,0.0,0.085,0.0,-13.669,130.028,4.0,0.0873,0.074
9420,6v5vr3SqSczkqIIVeW8RjZ,66,0.631,0.835,168308.0,0.284,3.96e-06,7.0,0.102,0.0,-10.121,86.982,4.0,0.0778,0.286
